time,0_rod(payload_bars compound_3cJZw9).X,0_rod(payload_bars compound_3cJZw9).Y,0_rod(payload_bars compound_3cJZw9).Z,0_rod(payload_bars compound_3cJZw9).Euler1,0_rod(payload_bars compound_3cJZw9).Euler2,0_rod(payload_bars compound_3cJZw9).Euler3,0_rod(payload_bars compound_3cJZw9).mass,1_rod(payload_bars compound_3cJZw9).X,1_rod(payload_bars compound_3cJZw9).Y,1_rod(payload_bars compound_3cJZw9).Z,1_rod(payload_bars compound_3cJZw9).Euler1,1_rod(payload_bars compound_3cJZw9).Euler2,1_rod(payload_bars compound_3cJZw9).Euler3,1_rod(payload_bars compound_3cJZw9).mass,2_rod(payload_bars compound_3cJZw9).X,2_rod(payload_bars compound_3cJZw9).Y,2_rod(payload_bars compound_3cJZw9).Z,2_rod(payload_bars compound_3cJZw9).Euler1,2_rod(payload_bars compound_3cJZw9).Euler2,2_rod(payload_bars compound_3cJZw9).Euler3,2_rod(payload_bars compound_3cJZw9).mass,3_rod(payload_bars compound_3cJZw9).X,3_rod(payload_bars compound_3cJZw9).Y,3_rod(payload_bars compound_3cJZw9).Z,3_rod(payload_bars compound_3cJZw9).Euler1,3_rod(payload_bars compound_3cJZw9).Euler2,3_rod(payload_bars compound_3cJZw9).Euler3,3_rod(payload_bars compound_3cJZw9).mass,4_rod(sense_bar compound_3cJZw9).X,4_rod(sense_bar compound_3cJZw9).Y,4_rod(sense_bar compound_3cJZw9).Z,4_rod(sense_bar compound_3cJZw9).Euler1,4_rod(sense_bar compound_3cJZw9).Euler2,4_rod(sense_bar compound_3cJZw9).Euler3,4_rod(sense_bar compound_3cJZw9).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(strut).X,6_rod(strut).Y,6_rod(strut).Z,6_rod(strut).Euler1,6_rod(strut).Euler2,6_rod(strut).Euler3,6_rod(strut).mass,7_rod(strut).X,7_rod(strut).Y,7_rod(strut).Z,7_rod(strut).Euler1,7_rod(strut).Euler2,7_rod(strut).Euler3,7_rod(strut).mass,8_rod(strut).X,8_rod(strut).Y,8_rod(strut).Z,8_rod(strut).Euler1,8_rod(strut).Euler2,8_rod(strut).Euler3,8_rod(strut).mass,9_rod(strut).X,9_rod(strut).Y,9_rod(strut).Z,9_rod(strut).Euler1,9_rod(strut).Euler2,9_rod(strut).Euler3,9_rod(strut).mass,10_rod(strut).X,10_rod(strut).Y,10_rod(strut).Z,10_rod(strut).Euler1,10_rod(strut).Euler2,10_rod(strut).Euler3,10_rod(strut).mass,
0.1515,-0.000196163,48.881,0.00848489,-0.000611122,0.000831675,0.000238371,0.24652,-0.000196163,48.881,0.00848489,-0.000611122,0.000831675,0.000238371,0.24652,-0.000196163,48.881,0.00848489,-0.000611122,0.000831675,0.000238371,0.24652,-0.000196163,48.881,0.00848489,-0.000611122,0.000831675,0.000238371,0.24652,-0.000196163,48.881,0.00848489,-0.000611122,0.000831675,0.000238371,0.24652,-0.729499,48.8633,0.0153109,0.00636271,0.0142218,-2.3519,0.0593527,0.754183,48.8589,0.0110623,0.0054745,0.0132615,-2.35191,0.0593527,0.00841457,48.3387,-0.513606,0.017762,0.00498155,-0.788916,0.0593527,0.0166482,49.3834,0.53992,0.0168148,0.00592093,-0.788938,0.0593527,0.0244133,48.3386,0.539585,-1.5737,-0.00404708,-0.0030465,0.0593527,0.00053681,49.3837,-0.513189,-1.57387,-0.00253871,-0.00288591,0.0593527,
0.1616,-0.00020759,48.726,0.0084819,-0.000111337,0.00027973,0.000189831,0.24652,-0.00020759,48.726,0.0084819,-0.000111337,0.00027973,0.000189831,0.24652,-0.00020759,48.726,0.0084819,-0.000111337,0.00027973,0.000189831,0.24652,-0.00020759,48.726,0.0084819,-0.000111337,0.00027973,0.000189831,0.24652,-0.00020759,48.726,0.0084819,-0.000111337,0.00027973,0.000189831,0.24652,-0.729267,48.7083,0.0154001,0.00571932,0.0135189,-2.3519,0.0593527,0.754015,48.7038,0.010985,0.0051079,0.012943,-2.35191,0.0593527,0.00838067,48.1838,-0.513461,0.0174646,0.00528405,-0.788933,0.0593527,0.0166646,49.2283,0.539814,0.0145531,0.00817431,-0.788939,0.0593527,0.0244146,48.1837,0.539414,-1.57376,-0.00413154,-0.00307768,0.0593527,0.000536054,49.2284,-0.513056,-1.57389,-0.00237992,-0.00296036,0.0593527,
0.1717,-0.000183948,48.5609,0.00852431,0.000447426,-0.000142377,-0.000148521,0.24652,-0.000183948,48.5609,0.00852431,0.000447426,-0.000142377,-0.000148521,0.24652,-0.000183948,48.5609,0.00852431,0.000447426,-0.000142377,-0.000148521,0.24652,-0.000183948,48.5609,0.00852431,0.000447426,-0.000142377,-0.000148521,0.24652,-0.000183948,48.5609,0.00852431,0.000447426,-0.000142377,-0.000148521,0.24652,-0.729476,48.5433,0.01541,0.00495096,0.0127989,-2.35188,0.0593527,0.75415,48.5386,0.0108939,0.00577642,0.0136253,-2.35187,0.0593527,0.00833459,48.0187,-0.513625,0.0145518,0.00816517,-0.788925,0.0593527,0.0166955,49.0633,0.539938,0.0152651,0.00745746,-0.788954,0.0593527,0.0244091,48.0185,0.539502,-1.5738,-0.00174556,-0.00312561,0.0593527,0.000532307,49.0635,-0.513199,-1.57395,-0.00391725,-0.0029771,0.0593527,
0.1818,-0.000182747,48.3858,0.00850857,0.00021397,3.19032e-05,-0.000191581,0.24652,-0.000182747,48.3858,0.00850857,0.00021397,3.19032e-05,-0.000191581,0.24652,-0.000182747,48.3858,0.00850857,0.00021397,3.19032e-05,-0.000191581,0.24652,-0.000182747,48.3858,0.00850857,0.00021397,3.19032e-05,-0.000191581,0.24652,-0.000182747,48.3858,0.00850857,0.00021397,3.19032e-05,-0.000191581,0.24652,-0.729434,48.3682,0.0153993,0.00549728,0.0133631,-2.35187,0.0593527,0.754119,48.3636,0.0109311,0.00628214,0.0141093,-2.35186,0.0593527,0.00833851,47.8436,-0.513599,0.0144029,0.00831472,-0.788935,0.0593527,0.0166711,48.8881,0.53992,0.0174524,0.00528688,-0.788931,0.0593527,0.0244107,47.8434,0.539485,-1.57379,-0.00130412,-0.0031057,0.0593527,0.0005362,48.8884,-0.513152,-1.57392,-0.00413517,-0.00296858,0.0593527,
0.1919,-0.000197367,48.2007,0.00848858,-0.000290444,0.000489873,6.59179e-05,0.24652,-0.000197367,48.2007,0.00848858,-0.000290444,0.000489873,6.59179e-05,0.24652,-0.000197367,48.2007,0.00848858,-0.000290444,0.000489873,6.59179e-05,0.24652,-0.000197367,48.2007,0.00848858,-0.000290444,0.000489873,6.59179e-05,0.24652,-0.000197367,48.2007,0.00848858,-0.000290444,0.000489873,6.59179e-05,0.24652,-0.729369,48.1831,0.015365,0.00634063,0.0141494,-2.35188,0.0593527,0.75409,48.1786,0.0110038,0.00564603,0.0134784,-2.35189,0.0593527,0.00838606,47.6586,-0.513535,0.017387,0.00535486,-0.788923,0.0593527,0.0166461,48.7031,0.539882,0.0169834,0.00575513,-0.788928,0.0593527,0.0244115,47.6584,0.539473,-1.57375,-0.00370036,-0.00306497,0.0593527,0.000536664,48.7033,-0.513121,-1.57388,-0.00255324,-0.00293483,0.0593527,
0.202,-0.0001993,48.0056,0.00849438,-0.000319679,0.000581406,0.000159735,0.24652,-0.0001993,48.0056,0.00849438,-0.000319679,0.000581406,0.000159735,0.24652,-0.0001993,48.0056,0.00849438,-0.000319679,0.000581406,0.000159735,0.24652,-0.0001993,48.0056,0.00849438,-0.000319679,0.000581406,0.000159735,0.24652,-0.0001993,48.0056,0.00849438,-0.000319679,0.000581406,0.000159735,0.24652,-0.729419,47.988,0.015339,0.00584244,0.013671,-2.3519,0.0593527,0.754117,47.9835,0.0110151,0.00505206,0.0128709,-2.35191,0.0593527,0.00840007,47.4634,-0.513559,0.0179511,0.0047931,-0.788911,0.0593527,0.0166634,48.508,0.539887,0.0149139,0.00780825,-0.788953,0.0593527,0.0244126,47.4633,0.53951,-1.57373,-0.0043903,-0.00306189,0.0593527,0.000535245,48.5082,-0.513148,-1.57389,-0.00230052,-0.00291649,0.0593527,
0.2121,-0.000185518,47.8005,0.00850466,6.77362e-05,0.000178458,-2.35101e-05,0.24652,-0.000185518,47.8005,0.00850466,6.77362e-05,0.000178458,-2.35101e-05,0.24652,-0.000185518,47.8005,0.00850466,6.77362e-05,0.000178458,-2.35101e-05,0.24652,-0.000185518,47.8005,0.00850466,6.77362e-05,0.000178458,-2.35101e-05,0.24652,-0.000185518,47.8005,0.00850466,6.77362e-05,0.000178458,-2.35101e-05,0.24652,-0.729424,47.7829,0.0153827,0.00495625,0.0127916,-2.35189,0.0593527,0.754108,47.7783,0.0109563,0.0056179,0.0134499,-2.35188,0.0593527,0.00835398,47.2584,-0.513568,0.0150301,0.00769583,-0.788932,0.0593527,0.0166704,48.3029,0.5399,0.0152429,0.00748444,-0.788945,0.0593527,0.0244114,47.2582,0.539479,-1.57378,-0.00207764,-0.00309077,0.0593527,0.000533091,48.3031,-0.513149,-1.57391,-0.00386622,-0.00295623,0.0593527,
0.2222,-0.000185639,47.5854,0.00851324,0.000306522,-7.63406e-05,-0.000142717,0.24652,-0.000185639,47.5854,0.00851324,0.000306522,-7.63406e-05,-0.000142717,0.24652,-0.000185639,47.5854,0.00851324,0.000306522,-7.63406e-05,-0.000142717,0.24652,-0.000185639,47.5854,0.00851324,0.000306522,-7.63406e-05,-0.000142717,0.24652,-0.000185639,47.5854,0.00851324,0.000306522,-7.63406e-05,-0.000142717,0.24652,-0.729425,47.5678,0.0154086,0.0053936,0.0132502,-2.35188,0.0593527,0.75412,47.5632,0.0109151,0.00628735,0.0141312,-2.35186,0.0593527,0.00833334,47.0432,-0.51359,0.0140816,0.00863518,-0.78894,0.0593527,0.0166783,48.0878,0.539917,0.0172151,0.00552415,-0.788931,0.0593527,0.0244111,47.043,0.539477,-1.5738,-0.0011407,-0.00311585,0.0593527,0.000535856,48.088,-0.513161,-1.57393,-0.00421607,-0.00297743,0.0593527,
0.2323,-0.000186129,47.3603,0.00850974,0.000127141,0.000126171,-2.37354e-05,0.24652,-0.000186129,47.3603,0.00850974,0.000127141,0.000126171,-2.37354e-05,0.24652,-0.000186129,47.3603,0.00850974,0.000127141,0.000126171,-2.37354e-05,0.24652,-0.000186129,47.3603,0.00850974,0.000127141,0.000126171,-2.37354e-05,0.24652,-0.000186129,47.3603,0.00850974,0.000127141,0.000126171,-2.37354e-05,0.24652,-0.729423,47.3427,0.0153867,0.00631283,0.0141672,-2.35187,0.0593527,0.754107,47.3381,0.0109418,0.00580978,0.0136542,-2.35188,0.0593527,0.00835499,46.8181,-0.513573,0.016848,0.00588505,-0.788918,0.0593527,0.0166714,47.8627,0.539894,0.0169418,0.0057919,-0.788936,0.0593527,0.024409,46.8179,0.539479,-1.57378,-0.00334937,-0.00309861,0.0593527,0.000535763,47.8629,-0.513148,-1.57392,-0.00265168,-0.0029626,0.0593527,
0.2424,-0.000194194,47.1252,0.00849374,-0.000190616,0.000425511,9.90404e-05,0.24652,-0.000194194,47.1252,0.00849374,-0.000190616,0.000425511,9.90404e-05,0.24652,-0.000194194,47.1252,0.00849374,-0.000190616,0.000425511,9.90404e-05,0.24652,-0.000194194,47.1252,0.00849374,-0.000190616,0.000425511,9.90404e-05,0.24652,-0.000194194,47.1252,0.00849374,-0.000190616,0.000425511,9.90404e-05,0.24652,-0.729428,47.1076,0.0153619,0.00593527,0.0137698,-2.35189,0.0593527,0.754119,47.103,0.0109952,0.00507597,0.0129028,-2.3519,0.0593527,0.00838666,46.583,-0.513565,0.0180767,0.00467036,-0.788914,0.0593527,0.0166667,47.6276,0.539896,0.0150211,0.00770378,-0.788946,0.0593527,0.0244106,46.5828,0.539508,-1.57375,-0.00448419,-0.0030748,0.0593527,0.000533167,47.6278,-0.513149,-1.5739,-0.00221005,-0.00293371,0.0593527,
0.2525,-0.000195526,46.8801,0.00849714,-0.000197509,0.000435736,3.45619e-05,0.24652,-0.000195526,46.8801,0.00849714,-0.000197509,0.000435736,3.45619e-05,0.24652,-0.000195526,46.8801,0.00849714,-0.000197509,0.000435736,3.45619e-05,0.24652,-0.000195526,46.8801,0.00849714,-0.000197509,0.000435736,3.45619e-05,0.24652,-0.000195526,46.8801,0.00849714,-0.000197509,0.000435736,3.45619e-05,0.24652,-0.729396,46.8624,0.0153556,0.00499768,0.0128202,-2.3519,0.0593527,0.754102,46.8579,0.0109964,0.00544701,0.0132683,-2.35189,0.0593527,0.00837732,46.3379,-0.513554,0.0155231,0.00720735,-0.788928,0.0593527,0.0166616,47.3824,0.53989,0.0152575,0.00747079,-0.788946,0.0593527,0.0244142,46.3377,0.539481,-1.57375,-0.00241188,-0.00306935,0.0593527,0.000535146,47.3826,-0.513137,-1.57388,-0.00375376,-0.00293217,0.0593527,
0.2626,-0.000182167,46.6249,0.0085052,4.6065e-05,0.000200623,-8.03231e-05,0.24652,-0.000182167,46.6249,0.0085052,4.6065e-05,0.000200623,-8.03231e-05,0.24652,-0.000182167,46.6249,0.0085052,4.6065e-05,0.000200623,-8.03231e-05,0.24652,-0.000182167,46.6249,0.0085052,4.6065e-05,0.000200623,-8.03231e-05,0.24652,-0.000182167,46.6249,0.0085052,4.6065e-05,0.000200623,-8.03231e-05,0.24652,-0.729433,46.6073,0.0153813,0.00530355,0.013142,-2.35188,0.0593527,0.754119,46.6028,0.0109566,0.0062432,0.0140699,-2.35187,0.0593527,0.00834726,46.0828,-0.51358,0.0141026,0.00861353,-0.788939,0.0593527,0.0166588,47.1273,0.539912,0.0171908,0.00554727,-0.788934,0.0593527,0.0244111,46.0826,0.539484,-1.57378,-0.00110713,-0.00308845,0.0593527,0.000535699,47.1275,-0.513155,-1.57391,-0.00430006,-0.00295409,0.0593527,
0.2727,-0.000183114,46.3598,0.00850801,0.000172085,6.83136e-05,-5.69404e-05,0.24652,-0.000183114,46.3598,0.00850801,0.000172085,6.83136e-05,-5.69404e-05,0.24652,-0.000183114,46.3598,0.00850801,0.000172085,6.83136e-05,-5.69404e-05,0.24652,-0.000183114,46.3598,0.00850801,0.000172085,6.83136e-05,-5.69404e-05,0.24652,-0.000183114,46.3598,0.00850801,0.000172085,6.83136e-05,-5.69404e-05,0.24652,-0.729453,46.3422,0.0153982,0.00626696,0.0141163,-2.35187,0.0593527,0.754128,46.3376,0.010934,0.00597966,0.0138237,-2.35188,0.0593527,0.00835165,45.8176,-0.513591,0.0164378,0.00629314,-0.788922,0.0593527,0.0166725,46.8622,0.539916,0.0170256,0.00570943,-0.788934,0.0593527,0.0244084,45.8174,0.539496,-1.57379,-0.00304219,-0.00310581,0.0593527,0.000535014,46.8624,-0.513166,-1.57393,-0.00277832,-0.00296555,0.0593527,
0.2828,-0.000189845,46.0847,0.00850307,5.90477e-05,0.000182744,4.15099e-05,0.24652,-0.000189845,46.0847,0.00850307,5.90477e-05,0.000182744,4.15099e-05,0.24652,-0.000189845,46.0847,0.00850307,5.90477e-05,0.000182744,4.15099e-05,0.24652,-0.000189845,46.0847,0.00850307,5.90477e-05,0.000182744,4.15099e-05,0.24652,-0.000189845,46.0847,0.00850307,5.90477e-05,0.000182744,4.15099e-05,0.24652,-0.729423,46.067,0.0153863,0.00603427,0.0138765,-2.35188,0.0593527,0.754103,46.0625,0.0109555,0.00514283,0.0129863,-2.35189,0.0593527,0.00836939,45.5425,-0.513564,0.0179927,0.00475256,-0.788914,0.0593527,0.0166785,46.587,0.539888,0.0150282,0.00769575,-0.788946,0.0593527,0.0244096,45.5423,0.539485,-1.57377,-0.00447793,-0.00309552,0.0593527,0.000533116,46.5872,-0.513144,-1.57392,-0.00213271,-0.00295711,0.0593527,
0.2929,-0.000191203,45.7995,0.00849773,-0.000121062,0.000363277,4.65957e-05,0.24652,-0.000191203,45.7995,0.00849773,-0.000121062,0.000363277,4.65957e-05,0.24652,-0.000191203,45.7995,0.00849773,-0.000121062,0.000363277,4.65957e-05,0.24652,-0.000191203,45.7995,0.00849773,-0.000121062,0.000363277,4.65957e-05,0.24652,-0.000191203,45.7995,0.00849773,-0.000121062,0.000363277,4.65957e-05,0.24652,-0.729426,45.7819,0.015364,0.00505298,0.0128903,-2.3519,0.0593527,0.754117,45.7773,0.0109867,0.00528918,0.0131098,-2.35189,0.0593527,0.00837215,45.2573,-0.513568,0.0158368,0.00689596,-0.788926,0.0593527,0.0166668,46.3019,0.539898,0.015083,0.00764401,-0.788947,0.0593527,0.0244128,45.2571,0.539498,-1.57375,-0.00268311,-0.00307739,0.0593527,0.000533428,46.3021,-0.513149,-1.57389,-0.00362301,-0.00293784,0.0593527,
0.303,-0.000187612,45.5043,0.00850334,-0.000112723,0.000355832,-3.1223e-05,0.24652,-0.000187612,45.5043,0.00850334,-0.000112723,0.000355832,-3.1223e-05,0.24652,-0.000187612,45.5043,0.00850334,-0.000112723,0.000355832,-3.1223e-05,0.24652,-0.000187612,45.5043,0.00850334,-0.000112723,0.000355832,-3.1223e-05,0.24652,-0.000187612,45.5043,0.00850334,-0.000112723,0.000355832,-3.1223e-05,0.24652,-0.729416,45.4867,0.0153621,0.00521464,0.0130403,-2.35189,0.0593527,0.754115,45.4822,0.0109795,0.00614798,0.0139732,-2.35188,0.0593527,0.00835963,44.9622,-0.513569,0.0141821,0.00853546,-0.788938,0.0593527,0.0166528,46.0067,0.539905,0.0171566,0.00558203,-0.788935,0.0593527,0.0244128,44.962,0.539481,-1.57376,-0.00114436,-0.00307473,0.0593527,0.000536627,46.0069,-0.513152,-1.57389,-0.0043652,-0.00293977,0.0593527,
0.3131,-0.000184638,45.1992,0.00850131,3.05893e-05,0.000206276,-5.54202e-05,0.24652,-0.000184638,45.1992,0.00850131,3.05893e-05,0.000206276,-5.54202e-05,0.24652,-0.000184638,45.1992,0.00850131,3.05893e-05,0.000206276,-5.54202e-05,0.24652,-0.000184638,45.1992,0.00850131,3.05893e-05,0.000206276,-5.54202e-05,0.24652,-0.000184638,45.1992,0.00850131,3.05893e-05,0.000206276,-5.54202e-05,0.24652,-0.729433,45.1815,0.0153875,0.00619871,0.0140387,-2.35187,0.0593527,0.754116,45.177,0.0109568,0.00613064,0.0139616,-2.35187,0.0593527,0.00835867,44.657,-0.513578,0.0161906,0.00653863,-0.788924,0.0593527,0.0166616,45.7015,0.539908,0.0172476,0.00548897,-0.788932,0.0593527,0.0244093,44.6568,0.53949,-1.57378,-0.002787,-0.00309122,0.0593527,0.000536208,45.7017,-0.513149,-1.57391,-0.00293315,-0.00295487,0.0593527,
0.3232,-0.000186266,44.884,0.00850282,8.7418e-05,0.000154938,2.77981e-06,0.24652,-0.000186266,44.884,0.00850282,8.7418e-05,0.000154938,2.77981e-06,0.24652,-0.000186266,44.884,0.00850282,8.7418e-05,0.000154938,2.77981e-06,0.24652,-0.000186266,44.884,0.00850282,8.7418e-05,0.000154938,2.77981e-06,0.24652,-0.000186266,44.884,0.00850282,8.7418e-05,0.000154938,2.77981e-06,0.24652,-0.729452,44.8664,0.0153901,0.00612299,0.0139689,-2.35188,0.0593527,0.75412,44.8618,0.0109508,0.00525741,0.013099,-2.35189,0.0593527,0.00836733,44.3418,-0.513581,0.0179417,0.0048025,-0.788913,0.0593527,0.0166793,45.3864,0.539906,0.0151255,0.00759853,-0.788945,0.0593527,0.0244086,44.3416,0.539501,-1.57377,-0.00443993,-0.00309944,0.0593527,0.000532625,45.3866,-0.513157,-1.57392,-0.00206025,-0.00295768,0.0593527,
0.3333,-0.000188231,44.5588,0.00850183,5.06487e-06,0.000242772,3.64364e-05,0.24652,-0.000188231,44.5588,0.00850183,5.06487e-06,0.000242772,3.64364e-05,0.24652,-0.000188231,44.5588,0.00850183,5.06487e-06,0.000242772,3.64364e-05,0.24652,-0.000188231,44.5588,0.00850183,5.06487e-06,0.000242772,3.64364e-05,0.24652,-0.000188231,44.5588,0.00850183,5.06487e-06,0.000242772,3.64364e-05,0.24652,-0.729432,44.5412,0.0153773,0.00513342,0.0129703,-2.35189,0.0593527,0.754113,44.5366,0.0109664,0.00515707,0.0129895,-2.35189,0.0593527,0.00836516,44.0166,-0.513567,0.0160559,0.00667811,-0.788924,0.0593527,0.016673,45.0612,0.539898,0.0148592,0.00786604,-0.788949,0.0593527,0.0244118,44.0164,0.539491,-1.57377,-0.00291521,-0.00308835,0.0593527,0.000532539,45.0614,-0.513152,-1.5739,-0.00345423,-0.00294957,0.0593527,
0.3434,-0.000187095,44.2236,0.00850123,-8.778e-05,0.000327694,-3.39664e-06,0.24652,-0.000187095,44.2236,0.00850123,-8.778e-05,0.000327694,-3.39664e-06,0.24652,-0.000187095,44.2236,0.00850123,-8.778e-05,0.000327694,-3.39664e-06,0.24652,-0.000187095,44.2236,0.00850123,-8.778e-05,0.000327694,-3.39664e-06,0.24652,-0.000187095,44.2236,0.00850123,-8.778e-05,0.000327694,-3.39664e-06,0.24652,-0.729419,44.206,0.0153675,0.00512962,0.0129621,-2.35189,0.0593527,0.754116,44.2014,0.0109777,0.00601823,0.0138403,-2.35188,0.0593527,0.00835824,43.6814,-0.513568,0.0142047,0.00851402,-0.788939,0.0593527,0.0166551,44.726,0.539903,0.0169996,0.00573889,-0.788935,0.0593527,0.0244129,43.6812,0.539486,-1.57377,-0.00117911,-0.00307778,0.0593527,0.000536048,44.7262,-0.513151,-1.57389,-0.00443974,-0.0029424,0.0593527,
0.3535,-0.00018648,43.8784,0.0085018,-5.88445e-05,0.000296659,-4.07144e-05,0.24652,-0.00018648,43.8784,0.0085018,-5.88445e-05,0.000296659,-4.07144e-05,0.24652,-0.00018648,43.8784,0.0085018,-5.88445e-05,0.000296659,-4.07144e-05,0.24652,-0.00018648,43.8784,0.0085018,-5.88445e-05,0.000296659,-4.07144e-05,0.24652,-0.00018648,43.8784,0.0085018,-5.88445e-05,0.000296659,-4.07144e-05,0.24652,-0.729427,43.8608,0.0153747,0.00611822,0.0139508,-2.35187,0.0593527,0.754117,43.8562,0.010969,0.00623838,0.0140684,-2.35187,0.0593527,0.00836348,43.3362,-0.513576,0.0159691,0.00675839,-0.788925,0.0593527,0.0166564,44.3808,0.539907,0.0174547,0.0052832,-0.788932,0.0593527,0.02441,43.336,0.539489,-1.57377,-0.00258091,-0.00308272,0.0593527,0.000536931,44.381,-0.513151,-1.57391,-0.00310485,-0.00294622,0.0593527,
0.3636,-0.000188479,43.5232,0.00849966,2.53009e-05,0.000215466,-1.62429e-05,0.24652,-0.000188479,43.5232,0.00849966,2.53009e-05,0.000215466,-1.62429e-05,0.24652,-0.000188479,43.5232,0.00849966,2.53009e-05,0.000215466,-1.62429e-05,0.24652,-0.000188479,43.5232,0.00849966,2.53009e-05,0.000215466,-1.62429e-05,0.24652,-0.000188479,43.5232,0.00849966,2.53009e-05,0.000215466,-1.62429e-05,0.24652,-0.729437,43.5056,0.0153864,0.00619564,0.0140361,-2.35187,0.0593527,0.754114,43.501,0.01096,0.00540764,0.013243,-2.35189,0.0593527,0.00837169,42.981,-0.513577,0.017937,0.00480658,-0.788913,0.0593527,0.0166744,44.0256,0.539903,0.0153287,0.00739616,-0.788944,0.0593527,0.0244089,42.9808,0.539497,-1.57377,-0.00438777,-0.00309321,0.0593527,0.000533651,44.0258,-0.513148,-1.57392,-0.00201048,-0.00295303,0.0593527,
0.3737,-0.000187379,43.158,0.00850221,3.78134e-05,0.000207642,2.09326e-05,0.24652,-0.000187379,43.158,0.00850221,3.78134e-05,0.000207642,2.09326e-05,0.24652,-0.000187379,43.158,0.00850221,3.78134e-05,0.000207642,2.09326e-05,0.24652,-0.000187379,43.158,0.00850221,3.78134e-05,0.000207642,2.09326e-05,0.24652,-0.000187379,43.158,0.00850221,3.78134e-05,0.000207642,2.09326e-05,0.24652,-0.729439,43.1404,0.0153815,0.00521959,0.0130592,-2.35189,0.0593527,0.754116,43.1358,0.0109619,0.0050682,0.0129028,-2.35189,0.0593527,0.0083643,42.6158,-0.513572,0.0163015,0.00643445,-0.788923,0.0593527,0.0166762,43.6604,0.539902,0.0146845,0.00803967,-0.788949,0.0593527,0.0244114,42.6156,0.539494,-1.57377,-0.00312171,-0.00309226,0.0593527,0.000532073,43.6606,-0.513155,-1.57391,-0.00325929,-0.00295236,0.0593527,
0.3838,-0.000184696,42.7828,0.00850383,-1.76232e-05,0.000262696,8.19318e-06,0.24652,-0.000184696,42.7828,0.00850383,-1.76232e-05,0.000262696,8.19318e-06,0.24652,-0.000184696,42.7828,0.00850383,-1.76232e-05,0.000262696,8.19318e-06,0.24652,-0.000184696,42.7828,0.00850383,-1.76232e-05,0.000262696,8.19318e-06,0.24652,-0.000184696,42.7828,0.00850383,-1.76232e-05,0.000262696,8.19318e-06,0.24652,-0.729431,42.7652,0.0153734,0.00506785,0.0129034,-2.35189,0.0593527,0.754119,42.7606,0.0109674,0.00585569,0.0136832,-2.35188,0.0593527,0.00835356,42.2406,-0.513571,0.0142126,0.00850649,-0.788938,0.0593527,0.0166593,43.2851,0.539904,0.0167693,0.00596791,-0.788937,0.0593527,0.0244125,42.2404,0.539488,-1.57377,-0.00123607,-0.00308401,0.0593527,0.000535004,43.2853,-0.513157,-1.5739,-0.00447343,-0.00294808,0.0593527,
0.3939,-0.000186263,42.3976,0.00850138,-5.40272e-05,0.000291631,-2.61126e-05,0.24652,-0.000186263,42.3976,0.00850138,-5.40272e-05,0.000291631,-2.61126e-05,0.24652,-0.000186263,42.3976,0.00850138,-5.40272e-05,0.000291631,-2.61126e-05,0.24652,-0.000186263,42.3976,0.00850138,-5.40272e-05,0.000291631,-2.61126e-05,0.24652,-0.000186263,42.3976,0.00850138,-5.40272e-05,0.000291631,-2.61126e-05,0.24652,-0.729425,42.3799,0.0153757,0.00602666,0.0138607,-2.35188,0.0593527,0.754116,42.3754,0.0109684,0.00630631,0.0141342,-2.35187,0.0593527,0.00836172,41.8554,-0.513573,0.0157,0.00702568,-0.788927,0.0593527,0.0166555,42.8999,0.539905,0.0175918,0.00514711,-0.788931,0.0593527,0.0244103,41.8552,0.539489,-1.57377,-0.00237441,-0.00308282,0.0593527,0.00053712,42.9001,-0.51315,-1.57391,-0.00331686,-0.00294677,0.0593527,
0.404,-0.00018989,42.0023,0.00849876,-3.14366e-05,0.00026889,-2.22315e-05,0.24652,-0.00018989,42.0023,0.00849876,-3.14366e-05,0.00026889,-2.22315e-05,0.24652,-0.00018989,42.0023,0.00849876,-3.14366e-05,0.00026889,-2.22315e-05,0.24652,-0.00018989,42.0023,0.00849876,-3.14366e-05,0.00026889,-2.22315e-05,0.24652,-0.00018989,42.0023,0.00849876,-3.14366e-05,0.00026889,-2.22315e-05,0.24652,-0.729431,41.9847,0.0153805,0.00625067,0.0140871,-2.35187,0.0593527,0.754112,41.9801,0.0109674,0.00557801,0.0134111,-2.35188,0.0593527,0.00837493,41.4601,-0.513575,0.0179096,0.00483331,-0.788914,0.0593527,0.0166705,42.5047,0.539903,0.0155698,0.00715623,-0.788942,0.0593527,0.0244091,41.4599,0.539495,-1.57376,-0.00432753,-0.00308798,0.0593527,0.000534452,42.5049,-0.513145,-1.57391,-0.00199416,-0.0029483,0.0593527,
